URL,Melting Point
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5364932/xml?heading=Melting+Point,56.5 TO 57.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5364932/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6432408/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38277/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38283/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/47326/xml?heading=Melting+Point,47.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/47326/xml?heading=Melting+Point,45-50 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/47326/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13348290/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/170228/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38306/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12359902/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/94498/xml?heading=Melting+Point,131.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/94498/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93219/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38388/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91633/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38410/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38479/xml?heading=Melting+Point,56.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38479/xml?heading=Melting+Point,56-57 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38479/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5366546/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/21764872/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93228/xml?heading=Melting+Point,241.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93228/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38839/xml?heading=Melting+Point,62.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38839/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38854/xml?heading=Melting+Point,166.9 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38854/xml?heading=Melting+Point,167 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38854/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38880/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/63108/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38884/xml?heading=Melting+Point,50.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/38884/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23424282/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39040/xml?heading=Melting+Point,187.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39040/xml?heading=Melting+Point,187-188°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39040/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23424283/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39147/xml?heading=Melting+Point,124-130
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39147/xml?heading=Melting+Point,130.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39147/xml?heading=Melting+Point,124-136 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39147/xml?heading=Melting+Point,124-136°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39147/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39223/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39230/xml?heading=Melting+Point,85.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39230/xml?heading=Melting+Point,85 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39230/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6434236/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39238/xml?heading=Melting+Point,203.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39238/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/92326/xml?heading=Melting+Point,72.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/92326/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39253/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39327/xml?heading=Melting+Point,84.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39327/xml?heading=Melting+Point,"85-90 °C (tech., 65-84 °C)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39327/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12469126/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39385/xml?heading=Melting+Point,"180.1 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39385/xml?heading=Melting+Point,82.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39385/xml?heading=Melting+Point,82.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39385/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/317513/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23424285/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/348507/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/70680331/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/18958330/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/822193/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39681/xml?heading=Melting+Point,54.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39681/xml?heading=Melting+Point,50-54.5°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39681/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/44073/xml?heading=Melting+Point,150.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/44073/xml?heading=Melting+Point,240°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/44073/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5405/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5405/xml?heading=Melting+Point,147.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5405/xml?heading=Melting+Point,146.5-148.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5405/xml?heading=Melting+Point,146.5-148.5°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5405/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12459255/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39793/xml?heading=Melting+Point,"Freezing point below -60° F (EPA, 1998)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39793/xml?heading=Melting+Point,Below -51 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39793/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/280049/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2733814/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/299801/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23424288/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/82266/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4737031/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4169/xml?heading=Melting+Point,-51.05 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4169/xml?heading=Melting+Point,-62.1 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4169/xml?heading=Melting+Point,-62.1 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4169/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39965/xml?heading=Melting+Point,116.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39965/xml?heading=Melting+Point,117.2 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39965/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39966/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/39978/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40020/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2756/xml?heading=Melting+Point,"284 to 290 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2756/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2756/xml?heading=Melting+Point,142.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2756/xml?heading=Melting+Point,141-143 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2756/xml?heading=Melting+Point,142°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2756/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40032/xml?heading=Melting+Point,80.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40032/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6436638/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6436669/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/92339/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40172/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4831/xml?heading=Melting+Point,254.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4831/xml?heading=Melting+Point,253-255°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4831/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6921791/xml?heading=Melting+Point,253-255°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6921791/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/104028/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93267/xml?heading=Melting+Point,194.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93267/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15728328/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/232592/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40413/xml?heading=Melting+Point,128.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40413/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40470/xml?heading=Melting+Point,50°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40470/xml?heading=Melting+Point,50°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40470/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40471/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40472/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/63097/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40474/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40477/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40478/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40479/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40480/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40481/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40482/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40483/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40484/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40485/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91648/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40496/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40234/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40520/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40521/xml?heading=Melting+Point,85.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40521/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/62020/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40585/xml?heading=Melting+Point,100.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40585/xml?heading=Melting+Point,90 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40585/xml?heading=Melting+Point,MP: 98-101 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40585/xml?heading=Melting+Point,100°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40585/xml?heading=Melting+Point,98-101 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40585/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5946468/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91650/xml?heading=Melting+Point,96.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91650/xml?heading=Melting+Point,96.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91650/xml?heading=Melting+Point,88-89°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91650/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91651/xml?heading=Melting+Point,141.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91651/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91652/xml?heading=Melting+Point,180.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91652/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/68704/xml?heading=Melting+Point,119-121
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/68704/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40896/xml?heading=Melting+Point,184.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40896/xml?heading=Melting+Point,183-185 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/40896/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/65450/xml?heading=Melting+Point,154.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/65450/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7174166/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5919410/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7048572/xml?heading=Melting+Point,327°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7048572/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/51039/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/51039/xml?heading=Melting+Point,327°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/51039/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/257175/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41017/xml?heading=Melting+Point,69.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41017/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6434488/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/283624/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91655/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93298/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7036279/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23424297/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23424298/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91656/xml?heading=Melting+Point,127.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91656/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41362/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41368/xml?heading=Melting+Point,124.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41368/xml?heading=Melting+Point,118-130 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41368/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4938/xml?heading=Melting+Point,69.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4938/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4891/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4891/xml?heading=Melting+Point,136.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4891/xml?heading=Melting+Point,136°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4891/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41385/xml?heading=Melting+Point,165.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41385/xml?heading=Melting+Point,167 to 169 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41385/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41404/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14174414/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41428/xml?heading=Melting+Point,149.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41428/xml?heading=Melting+Point,150.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41428/xml?heading=Melting+Point,148-150 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41428/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41462/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41463/xml?heading=Melting+Point,27.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41463/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/108737/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41541/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/92351/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93305/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91659/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41632/xml?heading=Melting+Point,92.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41632/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41648/xml?heading=Melting+Point,119.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41648/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41693/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41693/xml?heading=Melting+Point,97.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41693/xml?heading=Melting+Point,96.6 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41693/xml?heading=Melting+Point,97°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/41693/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/63080/xml?heading=Melting+Point,73.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/63080/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/143345/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/73668/xml?heading=Melting+Point,95.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/73668/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/333796/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91662/xml?heading=Melting+Point,85.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91662/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/63083/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/63092/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/92451/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/70425/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91664/xml?heading=Melting+Point,79.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91664/xml?heading=Melting+Point,79-79.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91664/xml?heading=Melting+Point,MP: 75-80 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91664/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9576097/xml?heading=Melting+Point,159.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9576097/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/42115/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/42128/xml?heading=Melting+Point,"383 to 385 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/42128/xml?heading=Melting+Point,196.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/42128/xml?heading=Melting+Point,196-196.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/42128/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93631/xml?heading=Melting+Point,NaN
