CID,Melting Point,InChIKey
10957,-95.8,AVMSWPWPYJVYKY-UHFFFAOYSA-N
10967,-41.5,HRQGCQVOJVTVLU-UHFFFAOYSA-N
7612,-85.0,ZSWFCLXCOIISFI-UHFFFAOYSA-N
10977,-99.0,SQCZQTSHSZLZIQ-UHFFFAOYSA-N
10994,-29.0,ZTOMUSMDRMJOTH-UHFFFAOYSA-N
11006,18.1,DCAYPVUWAIABOU-UHFFFAOYSA-N
11040,-66.0,LPEKGGXMPWTOCB-UHFFFAOYSA-N
11052,127.0,FNWNGQGTFICQJU-UHFFFAOYSA-N
11071,175.0,FXNYSZHYMGWWEZ-UHFFFAOYSA-N
11075,104.0,SSHIVHKMGVBXTJ-UHFFFAOYSA-N
11085,46.0,QTAATZDGGZYBDC-UHFFFAOYSA-N
11118,49.0,RXQCEGOUSFBKPI-UHFFFAOYSA-N
11120,54.3,LOMVENUNSWAXEN-UHFFFAOYSA-N
6919173,300.0,CJCSPKMFHVPWAR-JTQLQIEISA-N
38853,300.0,CJCSPKMFHVPWAR-JTQLQIEISA-N
11164,-45.0,CTKINSOISVBQLD-UHFFFAOYSA-N
11194,-6.0,ATVJXMYDOSMEPO-UHFFFAOYSA-N
11205,90.1,HJUGFYREWKUQJT-UHFFFAOYSA-N
68409,-20.0,JNOZGFXJZQXOSU-UHFFFAOYSA-N
11220,17.5,KWSSHZBBUQSMKF-UHFFFAOYSA-N
5462328,173.0,GVGLGOZIDCSQPN-PVHGPHFFSA-N
11229,-134.9,AEXMKKGTQYQZCS-UHFFFAOYSA-N
3286,-13.0,RIZMRRKBZQXFOY-UHFFFAOYSA-N
11239,-168.5,YHQXBTXEYZIYOV-UHFFFAOYSA-N
11240,-137.5,MHNNAWXXUZQSNM-UHFFFAOYSA-N
11241,-80.0,OHXAOPZTJOUYKM-UHFFFAOYSA-N
233706,3.5,ZFIVKAOQEXOYFY-ZXZARUISSA-N
11269,-109.2,RLPGDEORIPLBNF-UHFFFAOYSA-N
11271,-69.0,HXVNBWAKAOHACI-UHFFFAOYSA-N
68437,102.5,ORFFGRQMMWVHIB-UHFFFAOYSA-N
68442,288.0,ZEVWQFWTGHFIDH-UHFFFAOYSA-N
11369,3.5,FOYHNROGBXVLLX-UHFFFAOYSA-N
11372,59.0,APSMUYYLXZULMS-UHFFFAOYSA-N
135426866,239.0,XCRPPAPDRUBKRJ-UHFFFAOYSA-N
11380,27.0,QHXDTLYEHWXDSO-UHFFFAOYSA-N
11442,-40.0,ZCVAOQKBXKSDMS-UHFFFAOYSA-N
11450,42.3,CYEKUDPFXBLGHH-UHFFFAOYSA-N
11457,56.0,FWIROFMBWVMWLB-UHFFFAOYSA-N
11459,125.1,UEMBNLWZFIWQFL-UHFFFAOYSA-N
11497,110.0,XSBUXVWJQVTYLC-UHFFFAOYSA-N
638088,124.0,PJANXHGTPQOBST-VAWYXSNFSA-N
11506,117.5,BWVAOONFBYYRHY-UHFFFAOYSA-N
11507,-119.0,VLJXXKKOSFGPHI-UHFFFAOYSA-N
11509,-55.5,PFCHFHIRKBAQGU-UHFFFAOYSA-N
11519,-100.0,LAIUFBWHERIJIH-UHFFFAOYSA-N
11523,-87.0,QRMPKOFEUHIBNM-UHFFFAOYSA-N
11529,-89.0,BTMVHUNTONAYDX-UHFFFAOYSA-N
2735122,167.0,WFIZEGIEIOHZCP-UHFFFAOYSA-M
11542,-123.8,CXOWYJMDMMMMJO-UHFFFAOYSA-N
11543,-103.0,WFRBDWRZVBPBDO-UHFFFAOYSA-N
11551,-121.1,FLTJDUOFAQWHDF-UHFFFAOYSA-N
11567,-73.5,UJBOOUHRTQVGRU-UHFFFAOYSA-N
11582,-118.2,GXDHCNNESPLIKD-UHFFFAOYSA-N
11614,-91.5,NMJJFJNHVMGPGM-UHFFFAOYSA-N
11643,-133.0,XWCDCDSDNJVCLO-UHFFFAOYSA-N
11648,-87.2,RVIXKDRPFPUUOO-UHFFFAOYSA-N
13257766,121.5,ORCCSQMJUGMAQU-UHFFFAOYSA-N
61144,142.0,UPQQXPKAYZYUKO-UHFFFAOYSA-N
11696,57.5,YADISKICBOYXFS-UHFFFAOYSA-N
136394,-82.0,IQXKGRKRIRMQCQ-UHFFFAOYSA-N
11734,-12.1,GAWAYYRQGQZKCR-UHFFFAOYSA-N
11756,114.0,UKFXDFUAPNAMPJ-UHFFFAOYSA-N
11769,100.5,CUARLQDWYSRQDF-UHFFFAOYSA-N
11772,109.5,YYGJRRYSYLLCQH-UHFFFAOYSA-N
4977,135.5,KYHQZNGJUGFTGR-UHFFFAOYSA-N
221768,59.5,CGWFVEFHQWJOKI-UHFFFAOYSA-N
11796,306.0,GCDBEYOJCZLKMC-UHFFFAOYSA-N
11816,52.0,NQSMEZJWJJVYOI-UHFFFAOYSA-N
11820,74.0,QYEMNJMSULGQRD-UHFFFAOYSA-N
69089,234.0,NWINIEGDLHHNLH-UHFFFAOYSA-N
69105,-30.0,DBKKFIIYQGGHJO-UHFFFAOYSA-N
11864,-47.0,MHIHRIPETCJEMQ-UHFFFAOYSA-N
11871,122.0,LYPMXMBQPXPNIQ-UHFFFAOYSA-N
11880,182.0,ZIIGSRYPZWDGBT-UHFFFAOYSA-N
11884,85.5,KZNJSFHJUQDYHE-UHFFFAOYSA-N
69156,-12.3,PXWYZLWEKCMTEZ-UHFFFAOYSA-N
11923,74.0,BWRBVBFLFQKBPT-UHFFFAOYSA-N
11937,238.8,YCSBALJAGZKWFF-UHFFFAOYSA-N
69188,8.5,XBLVHTDFJBKJLG-UHFFFAOYSA-N
11993,0.7,MPEOPBCQHNWNFB-UHFFFAOYSA-N
12002,44.5,FWAJPSIPOULHHH-UHFFFAOYSA-N
12016,-105.0,CXQSCYIVCSCSES-UHFFFAOYSA-N
12025,23.0,HNJBEVLQSNELDL-UHFFFAOYSA-N
69267,30.5,CWNPOQFCIIFQDM-UHFFFAOYSA-N
69275,96.5,JKTYGPATCNUWKN-UHFFFAOYSA-N
12092,242.5,YDIYEOMDOWUDTJ-UHFFFAOYSA-N
102,73.0,OKVJCVWFVRATSG-UHFFFAOYSA-N
12122,132.0,FVMDYYGIDFPZAX-UHFFFAOYSA-N
12149,25.5,ABQKHKWXTUVKGF-UHFFFAOYSA-N
12161,-34.1,JLBJTVDPSNHSKJ-UHFFFAOYSA-N
125,124.5,BVJSUAQZOZWCKN-UHFFFAOYSA-N
12173,117.0,KUCOHFSKRZZVRO-UHFFFAOYSA-N
12180,-85.8,UUIQMZJEGPQKFD-UHFFFAOYSA-N
12198,-31.0,MLHOXUWWKVQEJB-UHFFFAOYSA-N
12204,-18.5,CQMYCPZZIPXILQ-UHFFFAOYSA-N
12208,131.5,LFMWZTSOMGDDJU-UHFFFAOYSA-N
12224,83.0,GBBZLMLLFVFKJM-UHFFFAOYSA-N
12233,-60.0,DUXCSEISVMREAX-UHFFFAOYSA-N
12242,-50.4,ACBMYYVZWKYLIP-UHFFFAOYSA-N
12251,7.7,RMIODHQZRUFFFF-UHFFFAOYSA-N
12252,-80.0,KIPMDPDAFINLIV-UHFFFAOYSA-N
12257,-80.0,RMOUBSOVHSONPZ-UHFFFAOYSA-N
54696004,278.0,ZEZJPIDPVXJEME-UHFFFAOYSA-N
69374,57.0,YWMLORGQOFONNT-UHFFFAOYSA-N
12290,149.8,GCNTZFIIOFTKIY-UHFFFAOYSA-N
12307,-100.0,JNTOKFNBDFMTIV-UHFFFAOYSA-N
12329,10.3,UDSFAEKRVUSQDD-UHFFFAOYSA-N
12338,-115.5,CXBDYQVECUFKRK-UHFFFAOYSA-N
12340,-127.5,NVJUHMXYKCUMQA-UHFFFAOYSA-N
12348,-70.8,PGMYKACGEOXYJE-UHFFFAOYSA-N
12350,-81.0,YVXHZKKCZYLQOP-UHFFFAOYSA-N
12370,-79.3,UMIPWJGWASORKV-UHFFFAOYSA-N
12388,-5.3,IIYFAKIEWZDVMP-UHFFFAOYSA-N
12391,9.9,YCOZIPAWZNQLMR-UHFFFAOYSA-N
12397,45.5,REIUXOLGHVXAEO-UHFFFAOYSA-N
12407,56.4,HMSWAIKSFDFLKN-UHFFFAOYSA-N
12412,76.5,YDLYQMBWCWFRAI-UHFFFAOYSA-N
12418,-70.2,QVLAWKAXOMEXPM-UHFFFAOYSA-N
12433,49.0,SIEILFNCEFEENQ-UHFFFAOYSA-N
69433,192.0,JVYKJZPZFIUYAB-UHFFFAOYSA-N
12437,-1.2,AVQQQNCBBIEMEU-UHFFFAOYSA-N
69470,38.0,NMEZJSDUZQOPFE-UHFFFAOYSA-N
12512,-94.0,NUMQCACRALPSHD-UHFFFAOYSA-N
69487,154.5,UJQLDFMZDSDZEY-UHFFFAOYSA-N
12530,44.5,SZHOJFHSIKHZHA-UHFFFAOYSA-N
12542,108.0,FVTWJXMFYOXOKK-UHFFFAOYSA-N
12568,37.0,PDAVOLCVHOKLEO-UHFFFAOYSA-N
12580,22.0,KLSLBUSXWBJMEC-UHFFFAOYSA-N
12586,-95.0,WNXJIVFYUVYPPR-UHFFFAOYSA-N
6992101,157.5,JJMDCOVWQOJGCB-UHFFFAOYSA-N
138,157.5,JJMDCOVWQOJGCB-UHFFFAOYSA-N
12647,203.0,UKAUYVFTDYCKQA-VKHMYHEASA-N
6971022,203.0,UKAUYVFTDYCKQA-VKHMYHEASA-N
12679,7.2,GNOIPBMMFNIUFM-UHFFFAOYSA-N
12688,43.0,RJGHQTVXGKYATR-UHFFFAOYSA-L
12694,99.4,WCGGWVOVFQNRRS-UHFFFAOYSA-N
12699,123.0,ZRKWMRDKSOPRRS-UHFFFAOYSA-N
12724,-153.6,WSSSPWUEQFSQQG-UHFFFAOYSA-N
12755,31.0,DVVGIUUJYPYENY-UHFFFAOYSA-N
12775,51.6,XTCHLXABLZQNNN-UHFFFAOYSA-N
12788,53.0,NQXUSSVLFOBRSE-UHFFFAOYSA-N
12814,40.0,DMZRCHJVWAKCAX-UHFFFAOYSA-N
12898,96.0,HYVWIQDYBVKITD-UHFFFAOYSA-N
12902,131.0,PFEFOYRSMXVNEL-UHFFFAOYSA-N
12932,34.4,RRNIZKPFKNDSRS-UHFFFAOYSA-N
12960,-40.0,DAJYZXUXDOSMCG-UHFFFAOYSA-N
12972,116.0,QJGNSTCICFBACB-UHFFFAOYSA-N
12983,-50.0,VEZJSKSPVQQGIS-UHFFFAOYSA-N
12986,-135.7,WWUVJRULCWHUSA-UHFFFAOYSA-N
12992,14.0,DZPCYXCBXGQBRN-UHFFFAOYSA-N
13002,-62.0,IWYRWIUNAVNFPE-UHFFFAOYSA-N
13011,-26.8,QGRPVMLBTFGQDQ-UHFFFAOYSA-N
13058,34.5,XXPBFNVKTVJZKF-UHFFFAOYSA-N
13138,64.0,MNZAKDODWSQONA-UHFFFAOYSA-N
13163,-24.1,OUWSNHWQZPEFEX-UHFFFAOYSA-N
13185,127.0,HQHCYKULIHKCEB-UHFFFAOYSA-N
13305,55.0,FBMDQVBGIYSDTI-UHFFFAOYSA-N
3958,167.0,DIWRORZWFLOCLC-UHFFFAOYSA-N
61226,-37.6,TXECTBGVEUDNSL-UHFFFAOYSA-N
13397,75.0,PTHGDVCPCZKZKR-UHFFFAOYSA-N
13543,74.5,CNCOEDDPFOAUMB-UHFFFAOYSA-N
13561,14.5,ZPQAKYPOZRXKFA-UHFFFAOYSA-N
13568,-103.0,DQQNMIPXXNPGCV-UHFFFAOYSA-N
13618,58.0,XGCHAIDDPMFRLJ-UHFFFAOYSA-N
13632,78.0,YDLSUFFXJYEVHW-UHFFFAOYSA-N
13649,84.0,FUUHMSUPRUNWRQ-UHFFFAOYSA-N
70329,141.0,SFTDDFBJWUWKMN-UHFFFAOYSA-N
13677,90.0,NCYHCGGUQGDEQW-UHFFFAOYSA-N
13689,41.0,ILBONRFSLATCRE-UHFFFAOYSA-N
13818,108.5,YACKEPLHDIMKIO-UHFFFAOYSA-N
13842,111.0,VGGLHLAESQEWCR-UHFFFAOYSA-N
13904,85.0,HCRWJJJUKUVORR-UHFFFAOYSA-N
13930,160.0,ZXFXBSWRVIQKOD-UHFFFAOYSA-N
13943,167.5,BABJTMNVJXLAEX-UHFFFAOYSA-N
61253,102.5,NRPKURNSADTHLJ-UHFFFAOYSA-N
16682740,10.0,JJLKTTCRRLHVGL-UHFFFAOYSA-L
3496,189.5,XDDAORKBJWWYJS-UHFFFAOYSA-N
14115,-48.0,LBNXAWYDQUGHGX-UHFFFAOYSA-N
14145,106.0,WURGXGVFSMYFCG-UHFFFAOYSA-N
14210,-28.0,PZXOQEXFMJCDPG-UHFFFAOYSA-N
14227,-34.6,XTAZYLNFDRKIHJ-UHFFFAOYSA-N
14242,-42.5,XTDYIOOONNVFMA-UHFFFAOYSA-N
14257,-25.6,RSJKGSCJYJTIGS-UHFFFAOYSA-N
70801,116.0,FMKMKBLHMONXJM-UHFFFAOYSA-N
14337,11.5,DFCAFRGABIXSDS-UHFFFAOYSA-N
70835,108.0,ZCUPBJOZMPROIJ-UHFFFAOYSA-N
5503,171.5,OUDSBRTVNLOZBN-UHFFFAOYSA-N
71002,165.5,UAQVHNZEONHPQG-UHFFFAOYSA-N
91497,-5.0,ONKNPOPIGWHAQC-UHFFFAOYSA-N
14716,-54.0,CGSLYBDCEGBZCG-UHFFFAOYSA-N
14950,136.0,DGQLVPJVXFOQEV-UHFFFAOYSA-N
14992,216.0,XYCDHXSQODHSLG-UHFFFAOYSA-N
14993,175.0,ZJMLMBICUVVJDX-UHFFFAOYSA-N
14994,126.0,IIPZYDQGBIWLBU-UHFFFAOYSA-N
15076,53.8,GOQYKNQRPGWPLP-UHFFFAOYSA-N
15118,58.0,PEHSSTUGJUBZBI-UHFFFAOYSA-N
6432115,-14.166666666699998,FQDIANVAWVHZIR-UPHRSURJSA-N
73922,60.0,VRJBEVQGJOSGOX-UHFFFAOYSA-N
15285,79.0,YBUGOACXDPDUIR-UHFFFAOYSA-N
15286,-80.0,FENFUOGYJVOCRY-UHFFFAOYSA-N
14855,51.0,RHPUJHQBPORFGV-UHFFFAOYSA-N
15331,154.5,NOQGZXFMHARMLW-UHFFFAOYSA-N
5385799,-60.0,STSRVFAXSLNLLI-ARJAWSKDSA-N
15402,177.2,DSOOGBGKEWZRIH-UHFFFAOYSA-N
15422,-43.0,VPIAKHNXCOTPAY-UHFFFAOYSA-N
9570093,141.0,YRRKLBAKDXSTNC-WEVVVXLNSA-N
15442,-101.2,SKDFWEPBABSFMG-UHFFFAOYSA-N
15450,-106.0,BWDBEAQIHAEVLV-UHFFFAOYSA-N
74265,278.5,NPAXPTHCUCUHPT-UHFFFAOYSA-N
15504,-111.3,IIEWJVIFRVWJOD-UHFFFAOYSA-N
15531,190.0,UPMXNNIRAGDFEH-UHFFFAOYSA-N
15533,45.5,DQKWXTIYGWPGOO-UHFFFAOYSA-N
72813,162.0,VKWCOHVAHQOJGU-UHFFFAOYSA-N
15546,205.0,WYKYKTKDBLFHCY-UHFFFAOYSA-N
15553,151.0,HUBANNPOLNYSAD-UHFFFAOYSA-N
15586,-103.5,FRCHKSNAZZFGCA-UHFFFAOYSA-N
15666,149.6,SOIFLUNRINLCBN-UHFFFAOYSA-N
15684,59.5,DBHODFSFBXJZNY-UHFFFAOYSA-N
15728,36.0,FVJIUQSKXOYFKG-UHFFFAOYSA-N
15769,67.5,JDPKCYMVSKDOGS-UHFFFAOYSA-N
71105,97.0,SSLKKMZJCJBOML-UHFFFAOYSA-N
15787,70.0,XITQUSLLOSKDTB-UHFFFAOYSA-N
15788,105.5,XQNAUQUKWRBODG-UHFFFAOYSA-N
2943,155.0,NPOJQCVWMSKXDN-UHFFFAOYSA-N
15851,262.5,VCMGMSHEPQENPE-UHFFFAOYSA-N
65086,212.0,BNZYRKVSCLSXSJ-IOSLPCCCSA-N
15902,-72.9,VFDYKPARTDCDCU-UHFFFAOYSA-N
74710,109.5,OVOCLWJUABOAPL-UHFFFAOYSA-N
15965,218.5,NQQVFXUMIDALNH-UHFFFAOYSA-N
15966,80.0,UDVZOMAEGATTSE-UHFFFAOYSA-N
1488,119.0,HWIGZMADSFQMOI-UHFFFAOYSA-N
15995,64.0,LVNNFHCEDQSWSC-UHFFFAOYSA-N
519661,4.5,GNZCDDDPGSFZFG-UHFFFAOYSA-N
16073,45.5,ULBXWWGWDPVHAO-UHFFFAOYSA-N
16074,226.0,PFQUUCXMPUNRLA-UHFFFAOYSA-N
16089,-67.9,HVRUGFJYCAFAAN-UHFFFAOYSA-N
16115,151.0,IVUXTESCPZUGJC-UHFFFAOYSA-N
16116,135.5,JXVIIQLNUPXOII-UHFFFAOYSA-N
16126,32.0,HFEASCCDHUVYKU-UHFFFAOYSA-N
8916,17.0,MHZGKXUYDGKKIU-UHFFFAOYSA-N
16247,93.5,IMIDOCRTMDIQIJ-UHFFFAOYSA-N
16248,120.0,YFBPRJGDJKVWAH-UHFFFAOYSA-N
16270,-117.3,KDIAMAVWIJYWHN-UHFFFAOYSA-N
16300,-24.0,LKKOGZVQGQUVHF-UHFFFAOYSA-N
16301,5.9,PEUGOJXLBSIJQS-UHFFFAOYSA-N
16309,36.0,MOXLHAPKZWTHEX-UHFFFAOYSA-N
16311,89.0,ADRYPAGQXFMVFP-UHFFFAOYSA-N
16473,267.0,VPMWFZKOWULPGT-UHFFFAOYSA-N
16559,316.0,ZTMKADLOSYKWCA-UHFFFAOYSA-N
16560,128.0,VCBRBUKGTWLJOB-UHFFFAOYSA-N
16582,31.0,XOHIHZHSDMWWMS-UHFFFAOYSA-N
16628,-69.95,KVZJLSYJROEPSQ-OCAPTIKFSA-N
439711,45.75,IAIHUHQCLTYTSF-MRTMQBJTSA-N
16686,122.0,LWLJUMBEZJHXHV-UHFFFAOYSA-N
16692,197.5,RTNLUFLDZOAXIC-UHFFFAOYSA-N
16702,54.3,NJXPYZHXZZCTNI-UHFFFAOYSA-N
16715,-34.2,PLZZPPHAMDJOSR-UHFFFAOYSA-N
16757,57.5,BYHDDXPKOZIZRV-UHFFFAOYSA-N
6433329,69.5,QSGNQELHULIMSJ-POHAHGRESA-N
16774,28.5,QTXHFDHVLBDJIO-UHFFFAOYSA-N
5284376,25.0,SPANOECCGNXGNR-UITAMQMPSA-N
5543,29.0,MWBPRDONLNQCFV-UHFFFAOYSA-N
4793,47.75,IOUNQDKNJZEDEP-UHFFFAOYSA-N
40816,71.0,PSGPXWYGJGGEEG-UHFFFAOYSA-N
16846,-51.6,UDEWPOVQBGFNGE-UHFFFAOYSA-N
75342,113.0,KNKRHSVKIORZQB-UHFFFAOYSA-N
16910,-48.0,UHHYOKRQTQBKSB-UHFFFAOYSA-N
16929,183.3,WUMGYHICFXGLAB-UHFFFAOYSA-N
16930,152.0,KYJPMPXTXCFCRM-UHFFFAOYSA-N
16969,-27.3,DMOVPHYFYSASTC-UHFFFAOYSA-N
17026,138.0,ACYOLKMEHHTLAB-UHFFFAOYSA-N
17038,160.5,JHRWWRDRBPCWTF-UHFFFAOYSA-N
17077,39.0,YXEOEPYIBGTLML-UHFFFAOYSA-N
17109,170.0,FBQQHUGEACOBDN-UHFFFAOYSA-N
17110,136.0,YIKWKLYQRFRGPM-UHFFFAOYSA-N
17126,30.0,URUJZHZLCCIILC-UHFFFAOYSA-N
17190,285.0,JSFUMBWFPQSADC-UHFFFAOYSA-N
17286,139.0,ZKUYSJHXBFFGPU-UHFFFAOYSA-N
17334,139.0,LINPVWIEWJTEEJ-UHFFFAOYSA-N
17345,25.5,AIKKULXCBHRFOS-UHFFFAOYSA-N
17347,141.0,DIIFUCUPDHMNIV-UHFFFAOYSA-N
17412,128.0,PIIZYNQECPTVEO-UHFFFAOYSA-N
17432,19.9,KQTVWCSONPJJPE-UHFFFAOYSA-N
17434,9.0,KLGMSAOQDHLCOS-UHFFFAOYSA-N
17435,17.5,XAMUDJHXFNRLCY-UHFFFAOYSA-N
8580,109.5,YXAOOTNFFAQIPZ-UHFFFAOYSA-N
17531,53.0,RQVGAIADHNPSME-UHFFFAOYSA-N
17534,210.5,KIVUHCNVDWYUNP-UHFFFAOYSA-N
17564,103.0,SLZWBCGZQRRUNG-UHFFFAOYSA-N
17581,134.0,PFIADAMVCJPXSF-UHFFFAOYSA-N
17713,83.0,RJYXLZQZBLGBOM-UHFFFAOYSA-N
17812,57.0,IUDGNRWYNOEIKF-UHFFFAOYSA-N
17822,-199.0,BOUGCJDAQLKBQH-UHFFFAOYSA-N
2730,42.0,SBPBAQFWLVIOKP-UHFFFAOYSA-N
18087,320.0,ZDPIZLCVJAAHHR-UHFFFAOYSA-N
18105,174.0,RBJIGQRZLITQJG-UHFFFAOYSA-N
18169,141.0,YTHJCZRFJGXPTL-UHFFFAOYSA-N
76441,223.5,ODNZLRLWXRXPOH-UHFFFAOYSA-N
16968,-129.0,GEAWFZNTIFJMHR-UHFFFAOYSA-N
18309,-65.7,PYOLJOJPIPCRDP-UHFFFAOYSA-N
18432,119.0,QQXXYTVEGCOZRF-UHFFFAOYSA-N
76613,149.0,OMTDIBZSUZNVJK-UHFFFAOYSA-N
229478,175.0,TUFGIGGYNZUDAL-UHFFFAOYSA-N
18555,61.5,CMVQZRLQEOAYSW-UHFFFAOYSA-N
76701,163.0,OYSVBCSOQFXYHK-UHFFFAOYSA-N
582377,125.0,JNPFDSPGHQBUPF-UHFFFAOYSA-N
19014,190.0,NHTGQOXRZFUGJX-UHFFFAOYSA-N
19041,-105.7,HHOSMYBYIHNXNO-UHFFFAOYSA-N
2442,238.0,OJGDCBLYJGHCIH-UHFFFAOYSA-N
71819,136.0,ODCUSWJXZDHLKV-UHFFFAOYSA-N
19232,213.5,KSROTSBULDYPKA-UHFFFAOYSA-N
19402,140.0,UDHXJZHVNHGCEC-UHFFFAOYSA-N
19427,118.0,GOHBXWHNJHENRX-UHFFFAOYSA-N
19429,129.3,SDOJHDGZFOGOFD-UHFFFAOYSA-N
77317,-7.6,TXQWFIVRZNOPCK-UHFFFAOYSA-N
77338,96.9,NRFQZTCQAYEXEE-UHFFFAOYSA-N
19540,-83.0,HPQURZRDYMUHJI-UHFFFAOYSA-N
19596,146.0,QKLSCPPJEVXONT-UHFFFAOYSA-N
19662,193.0,HYJSGOXICXYZGS-UHFFFAOYSA-N
19871,-5.0,HMSVXZJWPVIVIV-UHFFFAOYSA-N
77625,148.0,GQOHYQAHKDLXCV-UHFFFAOYSA-N
77698,8.0,YRNDGUSDBCARGC-UHFFFAOYSA-N
20105,105.0,NPWMZOGDXOFZIN-UHFFFAOYSA-N
4488,203.0,JZFPYUNJRRFVQU-UHFFFAOYSA-N
107297,247.0,ICCHEGCKVBMSTF-UHFFFAOYSA-N
11333,169.0,JCQLYHFGKNRPGE-FCVZTGTOSA-N
1201521,5.3666666667,LHXDLQBQYFFVNW-XCBNKYQSSA-N
20848,150.0,UMKANAFDOQQUKE-UHFFFAOYSA-N
637921,-51.5,NKKMVIVFRUYPLQ-NSCUHMNNSA-N
21026,37.0,QIORDSKCCHRSSD-UHFFFAOYSA-N
21080,99.75,CMAUJSNXENPPOF-UHFFFAOYSA-N
21102,175.0,FEJKLNWAOXSSNR-UHFFFAOYSA-N
135424353,102.0,CJHXCRMKMMBYJQ-UHFFFAOYSA-N
21363,33.0,LJOODBDWMQKMFB-UHFFFAOYSA-N
79615,47.0,NAEAAGULDNVNCW-UHFFFAOYSA-N
21694,155.0,ALRLPDGCPYIVHP-UHFFFAOYSA-N
79695,23.0,JTXZPQIXIXYMDY-UHFFFAOYSA-N
316193,135.0,CVPXQMUHAZMTEO-UHFFFAOYSA-N
21803,43.0,HRBKVYFZANMGRE-UHFFFAOYSA-N
21826,295.0,TZIZWYVVGLXXFV-FLRHRWPCSA-N
22094,73.0,AXGUBXVWZBFQGA-UHFFFAOYSA-N
22188,176.0,NBQCNZYJJMBDKY-UHFFFAOYSA-N
6478035,163.0,PTBKFATYSVLSSD-ZZXKWVIFSA-N
232986,203.5,RVCTZJVBWNFYRU-UHFFFAOYSA-N
22883,141.0,ZJRUTGDCLVIVRD-UHFFFAOYSA-N
22890,67.0,FBEHFRAORPEGFH-UHFFFAOYSA-N
4740,105.0,BYPFEZZEUUWMEJ-UHFFFAOYSA-N
13109,223.0,WWYNJERNGUHSAO-XUDSTZEESA-N
81091,228.0,YESXTECNXIKUMM-UHFFFAOYSA-N
252360,-69.95,KVZJLSYJROEPSQ-YUMQZZPRSA-N
6857581,228.0,MTCFGRXMJLQNBG-REOHCLBHSA-N
5951,228.0,MTCFGRXMJLQNBG-REOHCLBHSA-N
5371562,55.0,KRTSDMXIXPKRQR-AATRIKPKSA-N
23421,114.5,SDKQRNRRDYRQKY-UHFFFAOYSA-N
23436,-8.0,PGPNJCAMHOJTEF-UHFFFAOYSA-N
23532,133.0,JBMGJOKJUYGIJH-UHFFFAOYSA-N
1119,-75.5,RAHZWNYVWXNFOC-UHFFFAOYSA-N
24066,217.5,WREGKURFCTUGRC-POYBYMJQSA-N
807,113.7,PNDPGZBMCMUPRI-UHFFFAOYSA-N
1000,56.5,ULSIYEODSMZIPX-UHFFFAOYSA-N
24233,-80.0,RMISVOPUIFJTEO-UHFFFAOYSA-N
14917,-83.57,KRHYYFGTRYWZRS-UHFFFAOYSA-N
1118,10.31,QAOWNCQODCNURD-UHFFFAOYSA-N
5094,168.0,PQFRTXSWDXZRRS-UHFFFAOYSA-N
947,-210.01,IJGRMHOSHXDMSA-UHFFFAOYSA-N
234,35.0,DJHGAFSJWGLOIV-UHFFFAOYSA-N
977,-218.4,MYMOFIZGZYHOMD-UHFFFAOYSA-N
24526,-101.5,KZBUYRJDOAKODT-UHFFFAOYSA-N
5355863,13.95,GEPDYQSQVLXLEU-AATRIKPKSA-N
24726,-50.0,UOORRWUZONOOLO-OWOJBTEDSA-N
25059,124.5,UUIVKBHZENILKB-UHFFFAOYSA-N
3488,169.0,ZNNLBTZKUZBEKO-UHFFFAOYSA-N
4096,46.0,NNKVPIKMPCQWCG-UHFFFAOYSA-N
25286,-1.0,XNKARWLGLZGMGX-UHFFFAOYSA-N
2448,155.0,RKLNONIVDFXQRX-UHFFFAOYSA-N
43704,65.0,VJAWBEFMCIINFU-UHFFFAOYSA-N
5281303,156.5,FTNJWQUOZFUQQJ-NDAWSKJSSA-N
27982,74.25,UDPGUMQDCGORJQ-UHFFFAOYSA-N
25511,2.2,IYSGJCJSRBFZSZ-UHFFFAOYSA-N
25572,110.5,HUTDUHSNJYTCAR-UHFFFAOYSA-N
3032604,-45.0,RGCLLPNLLBQHPF-HJWRWDBZSA-N
3289,-13.0,VJYFKVYYMZPMAB-UHFFFAOYSA-N
25811,66.5,HJMPSKKJHVWPBK-UHFFFAOYSA-N
25914,-78.0,QHCCDDQKNUYGNC-UHFFFAOYSA-N
26033,51.0,JOOMJVFZQRQWKR-UHFFFAOYSA-N
26107,3.0,KODLUXHSIZOKTG-UHFFFAOYSA-N
26124,31.5,JYQUHIFYBATCCY-UHFFFAOYSA-N
26130,270.5,QCWTWMJMLSKQCJ-UHFFFAOYSA-N
26176,-40.0,KVMPUXDNESXNOH-UHFFFAOYSA-N
62858,107.0,SGRUZFCHLOFYHZ-MWLCHTKSSA-N
24874,-104.0,BHRZNVHARXXAHW-UHFFFAOYSA-N
4164,144.0,LMINNBXUMGNKMM-UHFFFAOYSA-N
26541,163.0,YSSSPARMOAYJTE-UHFFFAOYSA-N
26597,103.0,ISVQSVPUDBVFFU-UHFFFAOYSA-N
26715,78.0,DNPSYFHJYIRREW-UHFFFAOYSA-N
26989,-123.0,BKQICAFAUMRYLZ-UHFFFAOYSA-N
27027,-10.0,PANVCEBTPSTUEL-UHFFFAOYSA-N
119435,122.0,MZHCENGPTKEIGP-RXMQYKEDSA-N
27189,75.0,WXZVAROIGSFCFJ-UHFFFAOYSA-N
